chrom,end,score,strand,read_density,clip_length
chr9,110256584,4,-,171,40.666666666666664
chr9,110256586,8,-,160,41.54375
chr9,110256598,12,-,94,36.48936170212766
chr9,110256604,22,-,77,38.16883116883117
chr9,110256611,7,-,61,40.90163934426229
chr9,110256615,10,-,55,40.25454545454546
chr9,112470613,4,+,8,72.625
chr9,112718114,5,-,7,155.57142857142858
chr9,113261612,10,+,1,18.0
chr9,113272524,5,-,4,72.25
chr9,113273441,19,-,17,86.05882352941177
chr9,113273847,40,-,41,43.5609756097561
chr9,113275492,51,-,1,832.0
chr9,113410369,17,-,14,43.5
chr9,114356092,4,-,5,17.2
chr9,114598070,4,+,43,37.18604651162791
chr9,118083199,10,-,3,478.6666666666667
chr9,118083247,5,-,5,117.8
chr9,118083323,10,-,3,380.3333333333333
chr9,118083406,13,-,15,236.06666666666666
chr9,118083460,5,-,2,54.5
chr9,120793263,4,-,7,68.28571428571429
chr9,120793415,4,-,4,42.25
chr9,120877227,22,-,5,52.4
chr9,120899216,8,+,10,38.5
chr9,120926202,31,-,2,35.5
chr9,122148231,11,-,3,217.0
chr9,122159783,86,-,52,54.23076923076923
chr9,122323094,10,+,28,71.85714285714286
chr9,122762453,22,+,22,58.40909090909091
chr9,122828633,22,-,2,12.5
chr9,124351458,12,+,56,72.46428571428571
chr9,124352442,5,+,7,72.0
chr9,124405435,16,-,3,398.3333333333333
chr9,124412493,8,-,9,37.77777777777778
chr9,124414009,7,-,7,161.42857142857142
chr9,124414937,7,-,7,184.57142857142858
chr9,124415481,132,-,2,11.0
chr9,124877027,9,+,2,31.5
chr9,124877415,56,+,69,67.1159420289855
chr9,124860264,53,-,55,363.09090909090907
chr9,124861563,907,-,805,102.74658385093167
chr9,124861568,14,-,759,103.8840579710145
chr9,124861991,3815,-,122,59.01639344262295
chr9,125234058,24,+,1,20.0
chr9,125189823,17,-,4,49.0
chr9,125238284,9,-,5,24.2
chr9,125239110,13,-,4,5.5
chr9,125239330,12,-,6,29.5
chr9,125240311,5,-,4,678.0
chr9,125240908,9,-,7,177.71428571428572
chr9,125241355,69,-,100,45.92
chr9,127451411,7,-,3602,41.924208772903945
chr9,127447991,52,-,29,400.13793103448273
chr9,127448423,38,-,21,166.0
chr9,127449366,85,-,75,217.96
chr9,127449715,171,-,103,197.2233009708738
chr9,127450805,86,-,70,203.42857142857142
chr9,127715676,12,-,11,33.90909090909091
chr9,127899612,8,-,10,44.2
chr9,127917049,29,-,29,63.275862068965516
chr9,127936656,5,-,4,107.5
chr9,127937524,49,-,50,56.12
chr9,127937874,47,-,19,37.94736842105263
chr9,128163928,13,+,170,80.88823529411765
chr9,128127741,26,-,24,29.541666666666668
chr9,128168543,18,-,17,43.588235294117645
chr9,128321731,4,-,3,79.0
chr9,128322447,27,-,20,32.8
chr9,128342777,43,-,110,57.43636363636364
chr9,128347911,6,-,14,36.42857142857143
chr9,128695540,25,-,60,57.516666666666666
chr9,128696396,30,-,61,53.47540983606557
chr9,128721805,9,-,4,265.5
chr9,128724146,70,-,43,32.27906976744186
chr9,128829812,6,-,8,41.75
chr9,128288990,21,+,25,66.08
chr9,128323586,10,+,10,57.1
chr9,128334073,20,+,25,68.84
chr9,128390737,63,+,72,68.16666666666667
chr9,128695169,6,+,13,43.23076923076923
chr9,128695534,6,+,60,57.516666666666666
chr9,128696392,3,+,62,54.32258064516129
chr9,128708089,45,+,55,41.70909090909091
chr9,128708554,7,+,7,69.42857142857143
chr9,128733197,20,+,20,59.75
chr9,129635602,28,+,36,78.80555555555556
chr9,129835281,6,-,13,108.92307692307692
chr9,129889600,4,-,8,117.0
chr9,130043227,3,-,19,40.26315789473684
chr9,129893637,7,-,15,50.53333333333333
chr9,129900108,6,-,2,594.0
chr9,129909643,8,-,6,55.833333333333336
chr9,129994959,3,-,1,28.0
chr9,129909743,4,-,7,82.57142857142857
chr9,129910512,3,-,13,51.07692307692308
chr9,129912710,8,-,12,65.25
chr9,133021147,117,-,40,55.425
chr9,133021103,102,+,11,79.27272727272727
chr9,133058503,10,+,11,52.90909090909091
chr9,133356488,22,-,16,37.4375
chr9,133349700,3,+,4,378.25
chr9,133350319,4,+,11,91.0
chr9,133350713,9,+,25,82.48
chr9,133350732,6,+,18,74.55555555555556
chr9,133351071,8,+,17,121.6470588235294
chr9,133351435,1082,+,2251,70.49489115948468
chr9,133350053,11,+,7,91.0
chr9,133361169,34,+,43,68.88372093023256
chr9,133479136,5,-,6,35.333333333333336
chr9,134436778,6,+,14,73.21428571428571
chr9,136423762,45,+,73,66.83561643835617
chr9,136851038,7,+,284,78.17957746478874
chr9,136860801,8,+,8,89.0
chr9,136863000,8,-,3,17.0
chr9,136863403,8,-,7,138.42857142857142
chr9,136863449,10,-,12,133.58333333333334
chr9,136863873,21,-,24,156.33333333333334
chr9,136866339,344,-,27,39.44444444444444
chr9,136944652,8,-,8,102.875
chr9,136993988,24,+,26,72.8076923076923
chr9,137111781,8,-,1,57.0
chr9,137113488,9,-,2,45.0
chr9,137114577,55,-,5,72.6
chr9,137190370,8,+,71,63.943661971830984
chr9,137243709,64,+,71,66.12676056338029
chr9,137423236,10,-,1,68.0
chr9,137615359,9,+,12,72.58333333333333
chr9,137618641,8,-,2,42.0
chr10,1010520,10,+,16,155.3125
chr10,1017704,6,+,17,54.1764705882353
chr10,0,5,-,0,
chr10,1043397,15,-,16,61.3125
chr10,1044173,26,-,31,54.645161290322584
chr10,1048957,68,-,2,38.0
chr10,3136804,14,+,67,71.32835820895522
chr10,3785263,29,-,5,190.4
chr10,5763740,10,+,13,58.38461538461539
chr10,5765779,9,-,12,43.25
chr10,5785988,6,-,4,6.25
chr10,5795020,5,-,3,24.0
chr10,5800706,7,-,5,83.0
chr10,5813435,64,-,71,41.028169014084504
chr10,5977540,4,-,4,27.75
chr10,6105090,9,+,7,41.57142857142857
chr10,6115759,20,+,45,93.37777777777778
chr10,7802394,5,+,4,1.75
chr10,7807826,316,+,285,63.33684210526316
chr10,11329269,7,+,7,59.285714285714285
chr10,11329874,7,+,2,60.0
chr10,11331314,3,+,5,45.0
chr10,12042847,32,-,13,38.69230769230769
chr10,12042884,4,-,3,42.666666666666664
chr10,12186332,8,-,6,109.33333333333333
chr10,12250591,127,+,168,65.875
chr10,13136924,21,+,49,67.75510204081633
chr10,13300125,5,-,2,14.0
chr10,13345029,5,-,4,38.25
chr10,14903096,4,+,5,46.8
chr10,14913421,4,-,6,62.833333333333336
chr10,14954096,4,-,2,64.5
chr10,15104257,23,+,26,79.76923076923077
chr10,16817429,34,-,25,63.8
chr10,22536738,9,+,66,30.757575757575758
chr10,26860958,10,-,20,55.5
chr10,27538516,20,+,24,59.875
chr10,28899525,4,+,8,55.625
chr10,30439481,14,+,27,52.25925925925926
chr10,32188855,7,-,7,95.42857142857143
chr10,32188856,7,+,7,95.42857142857143
chr10,35090367,5,-,4,31.5
chr10,35179847,3,+,16,60.4375
chr10,35211877,4,+,19,77.05263157894737
chr10,38054621,9,+,7,84.42857142857143
chr10,38115693,6,+,8,69.875
chr10,38360138,3,+,6,56.5
chr10,38378506,6,+,18,62.333333333333336
chr10,43396592,6,-,18,149.72222222222223
chr10,43407850,4,-,1,10.0
chr10,43409238,4,-,1,60.0
chr10,43396799,8,-,3,14.0
chr10,43397277,16,-,11,39.36363636363637
chr10,46003742,80,+,66,72.06060606060606
chr10,45844688,7,-,15,48.13333333333333
chr10,46030626,8,-,11,40.0
chr10,46343538,5,+,1,72.0
chr10,48028940,4,-,9,34.111111111111114
chr10,56360383,4,-,4,76.75
chr10,58287863,4,+,48,64.20833333333333
chr10,58287990,17,+,20,59.25
chr10,58288110,4,+,5,44.2
chr10,58369598,10,+,11,80.0
chr10,60792053,9,+,5,42.8
chr10,60794092,11,+,8,58.0
chr10,60794165,7,+,6,44.0
chr10,60794228,20,+,63,64.22222222222223
chr10,60794241,26,+,60,63.5
chr10,63903265,16,+,26,55.69230769230769
chr10,67925724,8,-,9,62.55555555555556
chr10,68337983,6,+,5,51.8
chr10,68342275,29,+,45,65.4
chr10,68771445,3,+,31,46.70967741935484
chr10,68771385,3,+,2,82.5
chr10,68773046,6,+,2,67.5
chr10,68791556,9,+,15,71.06666666666666
chr10,69104812,5,-,774,64.39922480620154
chr10,68946858,13,+,19,70.0
chr10,68960132,13,+,5,57.6
chr10,69104491,6,+,14,46.0
chr10,69104811,12,+,775,64.35354838709678
chr10,69104139,16,+,7,3.4285714285714284
chr10,69104229,3,+,5,18.8
chr10,69104324,13,+,4,227.25
chr10,69104622,26,+,6,70.5
chr10,69104751,58,+,21,39.80952380952381
chr10,69104760,3,+,31,50.03225806451613
chr10,69104768,4,+,53,47.0188679245283
chr10,69104778,41,+,307,58.22149837133551
chr10,69171721,11,+,13,56.84615384615385
chr10,69172861,4,+,10,65.5
chr10,69209104,8,+,26,79.96153846153847
chr10,69401882,3,+,11,83.45454545454545
chr10,70132844,12,-,5,162.8
chr10,70151284,6,+,12,41.666666666666664
chr10,70161931,4,-,4,297.25
chr10,70204915,5,-,6,217.16666666666666
chr10,70206330,7,-,6,282.1666666666667
chr10,70209686,8,-,7,47.0
chr10,70213569,13,-,4,138.5
chr10,70214588,8,-,5,190.2
chr10,70217933,10,-,7,171.42857142857142
chr10,70218818,6,-,4,91.5
chr10,70230399,15,-,15,166.4
chr10,70233401,279,-,213,52.68544600938967
chr10,70422041,7,+,6,71.0
chr10,70885932,3,-,12,108.5
chr10,71819623,4,-,2,58.0
chr10,71819902,5,-,2,5.5
chr10,71851301,42,-,34,45.205882352941174
chr10,71834507,4,-,12,112.83333333333333
chr10,72220358,43,+,40,40.125
chr10,72224165,16,+,19,65.52631578947368
chr10,72233228,6,+,4,18.0
chr10,72233301,76,+,103,72.24271844660194
chr10,72233342,6,+,2,359.5
chr10,72233830,114,+,137,76.56934306569343
chr10,72216288,3,-,8,42.625
chr10,72276038,202,+,218,64.64220183486239
chr10,73006628,24,-,143,52.74825174825175
chr10,73096866,11,-,23,68.17391304347827
chr10,73006632,170,+,140,48.65714285714286
chr10,73246832,6,-,4,191.25
chr10,73246896,4,-,2,11.5
chr10,73250234,4,-,12,53.583333333333336
chr10,73252648,8,-,62,29.951612903225808
chr10,73379015,3,-,1,30.0
chr10,73398389,4,-,7,69.57142857142857
chr10,73400860,7,-,24,62.708333333333336
chr10,73414081,19,-,34,39.55882352941177
chr10,73397276,5,-,3,29.666666666666668
chr10,73672470,5,-,7,57.857142857142854
chr10,73695094,7,-,11,52.27272727272727
chr10,73744314,52,-,10,25.1
chr10,73767166,9,+,14,70.14285714285714
chr10,73772167,4,+,25,68.28
chr10,73780254,3,+,34,52.55882352941177
chr10,73783377,85,+,89,69.07865168539325
chr10,74708707,8,+,13,63.76923076923077
chr10,75231281,6,+,273,68.88644688644689
chr10,75235960,11,-,7,50.714285714285715
chr10,78035720,21,+,24,136.875
chr10,78037304,60,+,72,128.84722222222223
chr10,78040225,5,+,7,130.57142857142858
chr10,78040720,1627,+,1426,67.71598877980365
chr10,78040700,5,-,2296,67.27918118466899
chr10,79354724,13,+,20,65.35
chr10,79513774,14,+,26,50.42307692307692
chr10,79826359,7,-,2,463.5
chr10,79826552,4,-,3,205.66666666666666
chr10,80092551,4,+,5,51.8
chr10,80246921,8,+,10,45.2
chr10,80247797,8,+,19,44.473684210526315
chr10,84172097,11,-,11,27.0
chr10,84152430,13,+,15,77.53333333333333
chr10,84152485,3,+,3,55.666666666666664
chr10,84152559,72,+,120,69.375
chr10,84152627,6,+,8,58.0
chr10,84152695,3,+,4,48.75
chr10,84561327,116,+,4687,58.47493065927032
chr10,84561070,43,-,38,31.736842105263158
chr10,84561117,21,-,39,66.05128205128206
chr10,84561134,17,-,37,72.27027027027027
chr10,84561204,24,-,50,54.58
chr10,84561228,13,-,80,52.7125
chr10,84561241,23,-,104,76.0576923076923
chr10,84561262,25,-,219,84.48401826484019
chr10,84561269,8,-,500,80.564
chr10,84561271,123,-,546,80.82783882783883
chr10,84561309,3770,-,5154,59.99456732634847
chr10,84561331,659,-,4139,56.9306595796086
chr10,87342403,3,-,1,55.0
chr10,87342529,3,-,5,26.2
chr10,87342618,3,-,4,169.75
chr10,87814616,4,-,7,54.857142857142854
chr10,87965531,5,+,20,86.3
chr10,89015103,9,+,13,76.92307692307692
chr10,88991369,13,-,2,35.0
chr10,89247654,7,-,6,420.3333333333333
chr10,89340583,3,+,15,45.86666666666667
chr10,89340968,5,+,10,72.7
chr10,89711108,6,+,5,66.2
chr10,90900776,27,+,39,60.43589743589744
chr10,90900844,4,+,2,84.5
chr10,91227959,4,+,13,57.46153846153846
chr10,92351856,6,+,5,96.6
chr10,92669795,6,+,1,141.0
chr10,93702287,9,-,12,35.666666666666664
chr10,93702452,10,-,3,84.0
chr10,95238687,16,-,13,89.0
chr10,95247366,13,-,9,438.44444444444446
chr10,95264066,24,-,7,102.71428571428571
chr10,95268865,5,-,5,289.2
chr10,95271786,17,-,12,114.08333333333333
chr10,95290953,35,-,46,95.30434782608695
chr10,95290972,106,-,82,72.23170731707317
chr10,95291031,171,-,184,52.60326086956522
chr10,95291050,23,-,92,35.22826086956522
chr10,95656708,6,-,4,36.0
chr10,95693942,3,-,14,41.857142857142854
chr10,95866706,18,+,35,92.65714285714286
chr10,95867917,4,+,13,67.84615384615384
chr10,96197033,8,-,3,73.33333333333333
chr10,96204615,6,-,3,41.0
chr10,96216735,5,-,5,371.6
chr10,96271504,36,-,41,39.21951219512195
chr10,96271535,12,-,50,47.44
chr10,96521749,4,-,6,35.0
chr10,96750888,8,-,3,201.33333333333334
chr10,96750967,47,-,67,63.62686567164179
chr10,96760401,7,-,25,38.84
chr10,96761069,17,-,20,28.95
chr10,96760398,16,+,25,38.84
chr10,97433449,21,+,735,69.56054421768708
chr10,97431098,6,+,3,28.666666666666668
chr10,97432614,11,+,5,157.8
chr10,97432683,5,+,5,111.6
chr10,97432771,7,+,6,16.333333333333332
chr10,97432847,4,+,2,34.5
chr10,97432896,7,+,6,4.5
chr10,97432979,8,+,8,17.5
chr10,97433179,44,+,9,129.66666666666666
chr10,97433345,23,+,12,192.0
chr10,97457370,6,+,7,89.14285714285714
chr10,97445848,3,-,10,86.2
chr10,97446017,8,-,48,35.645833333333336
chr10,97498427,8,-,3,47.666666666666664
chr10,98391188,5,-,3,31.0
chr10,98446955,6,-,11,41.72727272727273
chr10,100009930,7,-,4,54.25
chr10,100286219,14,-,13,106.38461538461539
chr10,100548898,3,+,1,85.0
chr10,100364826,7,-,11,65.0
chr10,100476159,5,-,6,45.0
chr10,100529894,9,-,343,43.89504373177842
chr10,100987198,6,-,2,119.5
chr10,101676736,10,-,12,38.583333333333336
chr10,101787769,5,-,3,451.3333333333333
chr10,101788151,6,-,32,53.0
chr10,101788444,3,-,21,49.42857142857143
chr10,101811432,3,-,16,49.5
chr10,102056204,5,-,1,74.0
chr10,102159564,3,+,4,70.0
chr10,102162664,3,+,3,101.33333333333333
chr10,102163870,5,+,9,84.66666666666667
chr10,102424795,7,-,7,152.85714285714286
chr10,102425201,18,-,21,119.0952380952381
chr10,102402526,6,+,64,75.171875
chr10,102423140,8,+,12,68.91666666666667
chr10,102456297,33,+,33,65.93939393939394
chr10,102699492,5,-,3,109.33333333333333
chr10,102705496,29,-,27,74.11111111111111
chr10,102714381,45,-,3,14.0
chr10,102714429,3,-,3,44.666666666666664
chr10,103392303,14,-,7,290.0
chr10,103392476,72,-,63,95.88888888888889
chr10,103393335,4,-,3,10.0
chr10,103394396,5,-,4,178.75
chr10,103396034,8,-,8,121.25
chr10,103396503,602,-,116,44.63793103448276
chr10,103396525,4,-,13,31.615384615384617
chr10,103452400,7,-,4,14.75
chr10,103917656,7,-,6,71.16666666666667
chr10,104126385,6,+,13,62.07692307692308
chr10,104267416,9,+,17,78.70588235294117
chr10,104267461,67,+,192,69.765625
chr10,110304920,6,-,7,510.7142857142857
chr10,110583948,9,+,2,75.0
chr10,110898750,3,-,52,69.46153846153847
chr10,110899150,6,-,18,76.61111111111111
chr10,110900013,6,-,15,48.666666666666664
chr10,110881441,14,+,3,270.3333333333333
chr10,110885367,5,+,3,40.666666666666664
chr10,110889619,8,+,5,38.2
chr10,110899147,4,+,18,76.61111111111111
chr10,110900014,5,+,15,48.666666666666664
chr10,112427435,5,+,9,60.0
chr10,112432515,4,-,2,74.5
chr10,112433314,6,-,6,33.166666666666664
chr10,114526919,11,-,5,153.6
chr10,118336433,5,-,4,72.75
chr10,118683408,10,-,13,49.07692307692308
chr10,118872638,8,+,12,77.16666666666667
chr10,119137232,4,+,1,15.0
chr10,119037312,4,-,4,343.75
chr10,119042109,5,-,3,65.66666666666667
chr10,119038437,8,-,2,445.5
chr10,119080825,5,-,20,46.65
chr10,119161453,6,-,10,46.8
chr10,119165412,6,-,2,17.5
chr10,119165724,37,-,15,62.93333333333333
chr10,119169340,10,-,4,273.75
chr10,119172486,5,-,5,224.8
chr10,119173872,6,-,4,32.0
chr10,119174593,19,-,8,188.125
chr10,119177156,44,-,35,81.94285714285714
chr10,119178832,227,-,162,69.49382716049382
chr10,119527431,3,-,28,117.14285714285714
chr10,119542731,24,-,142,44.95774647887324
chr10,119515612,10,-,6,204.83333333333334
chr10,119526120,9,-,7,146.0
chr10,119542741,10,-,66,56.27272727272727
chr10,119574620,10,-,17,37.411764705882355
chr10,119576812,13,-,4,50.5
chr10,119596683,12,-,8,33.5
chr10,120355224,45,+,92,45.44565217391305
chr10,121133755,41,+,26,47.53846153846154
chr10,121975218,25,-,20,34.1
chr10,123162800,4,+,6,81.0
chr10,123164020,4,+,40,71.9
chr10,123165370,8,+,70,68.44285714285714
chr10,124498515,7,+,7,68.57142857142857
chr10,125833947,6,+,1,104.0
chr10,125836553,33,+,41,64.92682926829268
chr10,125842807,4,+,6,60.5
chr10,129767005,3,+,2,61.0
chr10,129767108,24,+,83,67.56626506024097
chr10,130175090,7,+,8,91.875
chr10,130179670,85,+,5,70.4
chr10,131970786,4,-,4,73.0
chr10,131973904,10,-,13,302.61538461538464
chr10,131981951,96,-,124,70.39516129032258
chr10,131981974,6,-,33,127.33333333333333
chr10,132331903,19,-,8,36.375
chr10,132912617,3,-,5,887.4
chr10,133313161,11,+,11,65.45454545454545
chr10,133358039,29,-,19,28.789473684210527
chr11,236354,6,-,9,117.55555555555556
chr11,309393,7,-,595,69.56806722689076
chr11,215153,15,+,1,71.0
chr11,252986,76,+,101,70.26732673267327
chr11,309416,53,+,431,65.99303944315545
chr11,309320,6,+,14,97.21428571428571
chr11,315278,23,+,1367,66.20117044623262
chr11,315076,3,+,5,264.2
chr11,315144,3,+,25,126.44
chr11,315203,8,+,45,93.22222222222223
chr11,0,7,+,0,
chr11,315125,5,+,19,147.89473684210526
chr11,330195,6,+,8,66.5
chr11,407203,17,-,4,16.0
chr11,463899,5,+,6,37.5
chr11,499210,6,-,1,9.0
chr11,502250,9,-,6,83.0
chr11,504490,12,-,8,38.375
chr11,506834,25,-,6,32.833333333333336
chr11,568468,32,-,3,46.0
chr11,614067,9,-,2,23.0
chr11,615716,46,-,4,24.5
chr11,777514,9,-,1,9.0
chr11,727075,8,+,1,88.0
chr11,727727,9,+,11,71.81818181818181
chr11,765024,7,+,200,75.585
chr11,810367,7,+,7,544.0
chr11,811648,27,+,27,170.44444444444446
chr11,812634,5558,+,55,127.05454545454545
chr11,842577,436,-,23,34.17391304347826
chr11,842764,4,-,3,32.666666666666664
chr11,904866,11,-,10,151.0
chr11,908659,16,-,14,53.642857142857146
chr11,910856,34,-,12,200.0
chr11,1763979,16,-,4,38.5
chr11,1802814,52,+,31,55.16129032258065
chr11,1883513,4,+,2,4.5
chr11,1908361,3,+,5,91.4
chr11,1956399,4,+,1,1.0
chr11,1956609,156,+,214,72.71028037383178
chr11,2403878,8,+,9,76.66666666666667
chr11,2992365,16,-,5,33.0
chr11,3012269,5,-,6,189.83333333333334
chr11,3840989,66,-,8,163.0
chr11,4138911,17,+,5,56.0
chr11,4390460,6,-,2,57.0
chr11,5644399,4,+,8,47.625
chr11,5709317,26,+,48,60.229166666666664
chr11,5710863,11,+,13,78.46153846153847
chr11,5685104,4,-,4,43.0
chr11,6481343,14,-,13,37.0
chr11,6482420,5,+,1,99.0
chr11,6483060,50,+,49,65.20408163265306
chr11,6601323,5,-,3,35.0
chr11,6603666,16,-,4,41.5
chr11,6611303,11,-,7,518.1428571428571
chr11,6611838,10,-,3,391.0
chr11,6612095,6,-,2,712.5
chr11,6612220,21,-,16,32.25
chr11,6683275,5,-,26,104.38461538461539
chr11,6683371,4,-,4,31.25
chr11,6683235,5,-,2,53.5
chr11,7672893,6,-,5,91.6
chr11,7673531,26,-,7,40.285714285714285
chr11,7995368,8,+,7,211.42857142857142
chr11,7996174,364,+,453,74.07505518763797
chr11,8684893,11,+,30,171.8
chr11,8685854,2405,+,3649,70.382844614963
chr11,8686060,13,+,19,65.84210526315789
chr11,8686847,3,+,5,40.4
chr11,8919606,8,+,1,77.0
chr11,9660995,20,-,34,47.05882352941177
chr11,9606680,9,+,41,35.34146341463415
chr11,10799147,28,-,21,49.333333333333336
chr11,10799369,6,-,1,309.0
chr11,10799427,6,-,3,14.333333333333334
chr11,10800208,6,-,3,77.66666666666667
chr11,10802409,6,-,2,86.0
chr11,10803121,3,-,4,149.75
chr11,10806050,4,-,2,889.5
chr11,10808814,3,-,3,40.0
chr11,10808966,15,-,3,337.3333333333333
chr11,14477409,7,-,9,55.888888888888886
chr11,14478983,19,-,19,42.89473684210526
chr11,14499862,7,-,8,40.75
chr11,14511409,6,-,6,63.833333333333336
chr11,14513699,10,-,5,89.2
chr11,14517983,13,-,15,276.0
chr11,14519042,16,-,18,171.0
chr11,16755893,3,+,121,70.72727272727273
chr11,16755247,24,+,7,37.0
chr11,16755405,39,+,2,0.5
chr11,16755473,5,+,5,75.8
chr11,16755862,15,+,39,74.53846153846153
chr11,16756074,7,+,2,151.0
chr11,16975047,14,+,18,33.72222222222222
chr11,17077492,4,-,593,103.84317032040472
chr11,17077731,6,-,76,39.73684210526316
chr11,17075199,35,-,19,401.42105263157896
chr11,17075587,124,-,52,212.44230769230768
chr11,17076574,46,-,45,46.84444444444444
chr11,17077247,219,-,237,167.0253164556962
chr11,17093695,28,-,28,142.71428571428572
chr11,17229199,6,-,24,55.916666666666664
chr11,17310979,21,+,2,49.0
chr11,17331603,6,+,1,77.0
chr11,18106097,8,-,2,41.5
chr11,18526934,51,-,36,34.416666666666664
chr11,18366261,3,+,6,67.0
chr11,18399538,7,+,5,27.0
chr11,18401011,11,+,9,104.11111111111111
chr11,18402971,17,+,17,104.88235294117646
chr11,18402985,8,+,20,90.7
chr11,18403014,8,+,14,13.142857142857142
chr11,18403811,11,+,8,37.625
chr11,18407272,22,+,26,73.15384615384616
chr11,18407353,14,+,36,19.083333333333332
chr11,18407369,8,+,75,53.333333333333336
chr11,18407394,44,+,88,59.52272727272727
chr11,18407414,4,+,73,67.04109589041096
chr11,18407432,7,+,22,66.86363636363636
chr11,18407480,5,+,21,51.42857142857143
chr11,18407505,5,+,15,45.666666666666664
chr11,18407543,7,+,21,58.714285714285715
chr11,18407554,3,+,17,84.05882352941177
chr11,18407623,9,+,17,63.76470588235294
chr11,18407713,6,+,21,44.0
chr11,18407750,6,+,33,93.48484848484848
chr11,18407768,29,+,46,94.1086956521739
chr11,18407852,1204,+,1698,73.27974087161367
chr11,18407609,4,+,15,72.06666666666666
chr11,18438069,3,+,5,69.6
chr11,19176420,3,+,48,65.22916666666667
chr11,20383433,7,+,8,63.375
chr11,22829841,3,-,72,33.958333333333336
chr11,27362982,6,-,4,99.5
chr11,27582118,36,+,46,57.69565217391305
chr11,30336812,12,+,13,70.38461538461539
chr11,31783781,6,+,6,79.33333333333333
chr11,32104783,12,+,10,50.1
chr11,32600838,4,+,6,131.0
chr11,32602482,231,+,306,64.36601307189542
chr11,33161491,3,-,25,35.08
chr11,33161520,5,-,12,66.91666666666667
chr11,33722470,10,-,35,66.14285714285714
chr11,33736484,9,-,4,151.5
chr11,33717478,3,-,9,142.77777777777777
chr11,34099562,3,+,1,104.0
chr11,34471648,7,+,5,61.6
chr11,34895112,5,-,3,122.66666666666667
chr11,34916389,47,-,35,34.371428571428574
chr11,34995972,8,+,11,65.36363636363636
chr11,35189913,7,+,6,21.333333333333332
chr11,35190242,11,+,8,65.875
chr11,35229475,47,+,56,78.19642857142857
chr11,35230028,26,+,33,72.96969696969697
chr11,43401622,4,+,8,71.5
chr11,44619445,7,+,5,181.2
chr11,44619656,9,+,5,36.4
chr11,44619751,14,+,14,39.214285714285715
chr11,44619806,85,+,108,76.75925925925925
chr11,44620363,12,+,21,65.85714285714286
chr11,44634081,5,+,18,52.888888888888886
chr11,45917889,18,-,13,44.84615384615385
chr11,46429153,9,-,21,83.0952380952381
chr11,47162247,21,+,26,68.0
chr11,47166601,5,-,3,77.0
chr11,47176908,14,-,3,46.0
chr11,47239240,4,+,125,72.072
chr11,47425952,13,-,12,94.75
chr11,47426309,60,-,2,115.5
