chrom,start,score,strand,read_density,clip_length
chr9,68284895,14,+,22,52.90909090909091
chr9,68288639,4,+,5,47.2
chr9,68298961,4,+,3,125.0
chr9,69035743,5,+,16,99.75
chr9,70217154,7,+,20,34.1
chr9,71911638,5,+,6,41.166666666666664
chr9,75088479,18,+,40,33.725
chr9,76398622,13,+,19,57.8421052631579
chr9,76398620,10,-,19,57.8421052631579
chr9,77383960,4,+,5,35.2
chr9,83661140,7,-,7,16.428571428571427
chr9,83661700,5,-,4,53.25
chr9,83968175,3,-,17,59.05882352941177
chr9,83968263,3,-,14,49.857142857142854
chr9,83968906,10,-,210,74.32857142857142
chr9,83968979,5,-,7,21.428571428571427
chr9,85941149,3,+,2,40.0
chr9,88016258,6,-,15,50.266666666666666
chr9,88388414,5,+,4,36.75
chr9,89311154,9,+,11,40.0
chr9,89311194,3,+,239,47.18828451882845
chr9,89315175,7,+,5,204.0
chr9,89701598,17,+,2,41.5
chr9,92031140,3,-,11,62.81818181818182
chr9,92210338,6,-,41,63.65853658536585
chr9,92325920,9,+,4,40.5
chr9,92611306,10,+,10,666.8
chr9,92297462,6,-,13,68.61538461538461
chr9,93446493,10,-,14,63.142857142857146
chr9,97674914,5,-,6,87.66666666666667
chr9,97675350,11,-,11,54.0
chr9,97684941,5,-,5,62.0
chr9,97983312,5,+,9,133.0
chr9,97983344,3,+,84,79.30952380952381
chr9,97983400,11,+,19,62.8421052631579
chr9,97983442,4,+,8,161.625
chr9,97983492,14,+,8,158.0
chr9,97994630,13,+,9,143.0
chr9,97998553,3,+,4,594.5
chr9,98005030,16,+,7,69.85714285714286
chr9,98011275,9,+,3,43.0
chr9,99222253,8,+,353,39.257790368271955
chr9,99227792,7,+,8,31.75
chr9,99227895,3,+,21,116.71428571428571
chr9,99236399,23,+,22,181.45454545454547
chr9,99237987,6,+,4,202.25
chr9,99982471,5,-,95,71.0421052631579
chr9,100302078,3,-,12,71.16666666666667
chr9,101533853,3,+,6,20.5
chr9,103204219,39,-,5,55.4
chr9,104747672,5,+,10,89.6
chr9,108934406,4,+,5,46.4
chr9,110239603,6,-,10,53.2
chr9,110243961,18,-,34,74.61764705882354
chr9,110243976,9,-,34,74.61764705882354
chr9,110244002,8,-,756,71.72222222222223
chr9,112380060,4,+,3,48.0
chr9,112403993,5,+,6,359.8333333333333
chr9,112686963,5,-,5,60.6
chr9,113221534,10,+,17,34.11764705882353
chr9,113266991,5,-,107,58.77570093457944
chr9,113267204,3,-,2,118.0
chr9,113407234,17,-,17,50.470588235294116
chr9,114336126,4,-,9,81.11111111111111
chr9,114592551,4,+,3,122.66666666666667
chr9,118082349,10,-,47,92.76595744680851
chr9,120764171,4,-,5,71.0
chr9,120869569,22,-,28,70.10714285714286
chr9,120897595,8,+,17,64.88235294117646
chr9,120903950,4,-,44,66.81818181818181
chr9,120922385,12,-,11,67.72727272727273
chr9,122144056,11,-,98,63.37755102040816
chr9,122264875,10,+,14,56.285714285714285
chr9,122270848,8,+,2,21.5
chr9,122761841,22,+,26,35.92307692307692
chr9,122819933,22,-,23,76.30434782608695
chr9,124257950,12,+,11,40.81818181818182
chr9,124258274,7,+,5,40.2
chr9,124291967,13,+,13,21.615384615384617
chr9,124301926,7,+,8,103.625
chr9,124312504,5,+,4,67.5
chr9,124353462,16,-,176,71.9375
chr9,124353584,5,-,4,46.5
chr9,124356763,6,-,6,107.83333333333333
chr9,124869142,9,+,27,35.148148148148145
chr9,124869358,9,+,7,207.85714285714286
chr9,124874972,5,+,6,234.66666666666666
chr9,124857876,45,-,4497,70.35779408494552
chr9,124860177,23,-,52,196.65384615384616
chr9,124861418,17,-,13,166.84615384615384
chr9,125200524,24,+,18,55.333333333333336
chr9,125200777,6,+,5,54.6
chr9,125149127,17,-,23,65.34782608695652
chr9,125236235,21,-,144,75.38194444444444
chr9,125236423,3,-,5,129.0
chr9,125236671,8,-,2,408.5
chr9,125236887,4,-,3,2.6666666666666665
chr9,125236961,4,-,2,570.5
chr9,125238140,4,-,1,14.0
chr9,125239030,3,-,2,31.0
chr9,125239101,9,-,4,62.5
chr9,125240169,5,-,5,51.8
chr9,127441083,7,-,9,58.77777777777778
chr9,127447670,62,-,4016,68.38147410358566
chr9,127447866,4,-,301,94.2358803986711
chr9,127448335,34,-,31,118.38709677419355
chr9,127449276,24,-,22,120.27272727272727
chr9,127449609,8,-,6,152.66666666666666
chr9,127713936,12,-,13,66.3076923076923
chr9,127885319,8,-,12,83.33333333333333
chr9,127907878,29,-,39,79.25641025641026
chr9,127907920,8,-,8,97.5
chr9,127935092,5,-,100,68.67
chr9,128160264,13,+,30,37.96666666666667
chr9,128160268,11,+,28,39.67857142857143
chr9,128160295,151,+,46,48.0
chr9,128120692,26,-,31,79.12903225806451
chr9,128166054,4,-,31,67.83870967741936
chr9,128309099,4,-,33,70.06060606060606
chr9,128342151,43,-,106,88.25471698113208
chr9,128342187,4,-,15,93.4
chr9,128694732,25,-,158,37.63291139240506
chr9,128720860,3,-,81,75.79012345679013
chr9,128822066,6,-,12,75.33333333333333
chr9,128276245,21,+,11,41.45454545454545
chr9,128322834,10,+,27,31.814814814814813
chr9,128342152,40,+,106,88.25471698113208
chr9,128342324,4,+,3,65.33333333333333
chr9,128371344,63,+,39,50.15384615384615
chr9,128377993,8,+,1,50.0
chr9,128387816,5,+,4,29.0
chr9,128683829,4,+,10,75.5
chr9,128689226,3,+,3,53.333333333333336
chr9,128689534,4,+,5,113.2
chr9,128693584,3,+,4,22.25
chr9,128724423,20,+,7,35.0
chr9,129626143,28,+,6,9.0
chr9,129827289,6,-,10,72.0
chr9,129827771,6,-,10,40.9
chr9,129887176,4,-,23,69.26086956521739
chr9,129891882,7,-,12,43.0
chr9,129895260,4,-,27,70.62962962962963
chr9,129895492,4,-,6,73.5
chr9,129895788,3,-,39,35.02564102564103
chr9,129908889,7,-,6,91.66666666666667
chr9,129910736,8,-,19,35.21052631578947
chr9,129979332,12,-,9,44.666666666666664
chr9,129994841,6,-,3,93.33333333333333
chr9,129887186,6,+,23,69.26086956521739
chr9,133019414,3,-,215,43.30232558139535
chr9,133019572,15,-,12,224.5
chr9,133019885,6,-,7,211.28571428571428
chr9,133019939,6,-,3,3.6666666666666665
chr9,133020120,9,-,3,10.666666666666666
chr9,133019464,18,+,36,62.75
chr9,133019554,13,+,14,245.92857142857142
chr9,133019832,11,+,3,187.66666666666666
chr9,133020223,3,+,4,162.75
chr9,133020281,5,+,3,113.0
chr9,133020819,9,+,3,12.333333333333334
chr9,133030974,10,+,9,53.666666666666664
chr9,133351804,22,-,26,66.76923076923077
chr9,133348204,16,+,1119,90.68722073279714
chr9,133348915,11,+,878,116.80637813211845
chr9,133349549,21,+,57,184.17543859649123
chr9,133349554,30,+,58,183.82758620689654
chr9,133349590,38,+,24,176.33333333333334
chr9,133349908,25,+,33,224.78787878787878
chr9,133349933,88,+,58,262.91379310344826
chr9,133350216,46,+,13,289.2307692307692
chr9,133350594,86,+,24,225.25
chr9,133351001,32,+,24,580.4583333333334
chr9,133356538,34,+,15,20.066666666666666
chr9,133471078,5,-,6,73.33333333333333
chr9,134391560,6,+,4,22.5
chr9,136410629,45,+,19,31.94736842105263
chr9,136417119,7,+,4,115.25
chr9,136847932,7,+,2,41.0
chr9,136849386,3,+,255,41.984313725490196
chr9,136850011,12,+,5,198.0
chr9,136859997,8,+,7,24.714285714285715
chr9,136862112,8,-,396,69.79292929292929
chr9,136862169,11,-,15,89.86666666666666
chr9,136862202,13,-,10,66.6
chr9,136863287,6,-,5,144.4
chr9,136940434,8,-,18,115.72222222222223
chr9,136992399,24,+,12,109.75
chr9,137110539,8,-,76,98.22368421052632
chr9,137189065,8,+,3,139.66666666666666
chr9,137241285,64,+,67,52.059701492537314
chr9,137366144,10,-,9,59.888888888888886
chr9,137605656,9,+,3,29.333333333333332
chr9,137615331,8,-,11,74.54545454545455
chr10,988398,10,+,3,13.0
chr10,1040022,5,-,112,69.92857142857143
chr10,1040170,4,-,3,421.3333333333333
chr10,3067494,14,+,4,55.75
chr10,3133210,10,+,5,633.4
chr10,3134479,10,+,8,731.125
chr10,3135737,10,+,2,1150.5
chr10,3779015,29,-,22,44.18181818181818
chr10,5762511,10,+,10,41.0
chr10,5765221,6,-,103,67.16504854368932
chr10,5765868,5,-,3,50.333333333333336
chr10,5952381,4,-,11,67.18181818181819
chr10,6089015,9,+,10,28.7
chr10,6107477,11,+,15,55.53333333333333
chr10,7788134,8,+,49,39.326530612244895
chr10,7796119,8,+,11,322.54545454545456
chr10,7797046,26,+,20,102.05
chr10,7798987,12,+,7,191.71428571428572
chr10,7799811,9,+,4,421.25
chr10,7802361,12,+,4,598.5
chr10,7802757,6,+,3,439.3333333333333
chr10,11165409,7,+,4,42.25
chr10,12035106,32,-,3,56.666666666666664
chr10,12167553,8,-,111,62.171171171171174
chr10,12196174,4,+,95,47.37894736842105
chr10,12215766,5,+,3,200.0
chr10,12217316,5,+,1,142.0
chr10,12244628,13,+,14,43.785714285714285
chr10,12249577,8,+,4,566.0
chr10,13100109,21,+,13,50.0
chr10,13118883,3,+,5,177.0
chr10,13277798,5,-,7,87.28571428571429
chr10,13278037,3,-,5,102.4
chr10,13318971,5,-,7,69.71428571428571
chr10,14878795,4,+,1,70.0
chr10,14904314,4,-,9,27.333333333333332
chr10,14908164,4,-,6,39.833333333333336
chr10,15097349,23,+,18,38.388888888888886
chr10,15102191,4,+,4,32.25
chr10,16592859,34,-,5,85.4
chr10,22534840,9,+,18,67.33333333333333
chr10,22534968,24,+,47,88.85106382978724
chr10,26747810,10,-,21,68.23809523809524
chr10,26748158,4,-,6,60.166666666666664
chr10,27111732,4,-,26,76.07692307692308
chr10,27504285,20,+,11,80.9090909090909
chr10,28898944,4,+,7,50.857142857142854
chr10,30434044,14,+,11,105.81818181818181
chr10,30434610,9,+,3,32.333333333333336
chr10,32188107,7,-,14,56.142857142857146
chr10,35009839,5,-,6,85.83333333333333
chr10,35126935,3,+,7,43.142857142857146
chr10,35127000,11,+,12,44.166666666666664
chr10,38010638,9,+,4,24.25
chr10,38094334,6,+,1,14.0
chr10,38356386,3,+,10,44.3
chr10,38358308,5,+,3,90.66666666666667
chr10,43385845,6,-,18,66.27777777777777
chr10,43385995,11,-,29,70.37931034482759
chr10,43386490,4,-,8,53.0
chr10,45972492,80,+,56,32.732142857142854
chr10,45982521,6,+,4,100.75
chr10,45825591,7,-,13,51.38461538461539
chr10,46005088,8,-,13,63.53846153846154
chr10,46339877,5,+,5,39.0
chr10,48009845,4,-,5,72.2
chr10,56357437,4,-,25,65.4
chr10,58269117,4,+,9,71.11111111111111
chr10,58269131,3,+,24,49.041666666666664
chr10,58269147,41,+,42,39.73809523809524
chr10,58277117,3,+,2,143.5
chr10,58334982,10,+,9,26.444444444444443
chr10,60778443,7,+,9,51.0
chr10,60780138,3,+,9,264.1111111111111
chr10,60784702,3,+,8,146.25
chr10,60791887,5,+,4,25.75
chr10,63902375,16,+,28,62.107142857142854
chr10,67922480,8,-,12,64.58333333333333
chr10,68332036,6,+,4,56.5
chr10,68339442,3,+,3,63.0
chr10,68341584,5,+,1,359.0
chr10,68341757,4,+,3,179.66666666666666
chr10,68721211,3,+,3,47.0
chr10,68760946,3,+,28,53.357142857142854
chr10,69101690,5,-,5,276.0
chr10,68901263,13,+,6,38.833333333333336
chr10,68956134,13,+,4,22.25
chr10,69088066,6,+,30,84.96666666666667
chr10,69088086,40,+,872,53.097477064220186
chr10,69097080,7,+,28,163.82142857142858
chr10,69124167,11,+,10,34.4
chr10,69180233,8,+,4,34.75
chr10,69202578,9,+,6,38.666666666666664
chr10,69318845,3,+,6,46.666666666666664
chr10,70113978,12,-,27,72.14814814814815
chr10,70150203,6,+,18,58.166666666666664
chr10,70152426,4,-,30,68.93333333333334
chr10,70202829,23,-,364,65.2967032967033
chr10,70404144,7,+,10,31.3
chr10,70882279,3,-,6,71.5
chr10,70883503,15,-,66,63.34848484848485
chr10,71816297,4,-,71,61.2112676056338
chr10,71816541,4,-,48,73.75
chr10,71819513,7,-,5,9.6
chr10,71820239,8,-,4,45.25
chr10,71821875,6,-,8,34.125
chr10,71828013,4,-,2,59.5
chr10,72215994,5,+,35,43.714285714285715
chr10,72220192,4,+,7,94.42857142857143
chr10,72223881,13,+,34,86.1470588235294
chr10,72223912,4,+,20,112.7
chr10,72230356,6,+,7,82.71428571428571
chr10,72096520,3,-,13,87.61538461538461
chr10,72097041,3,-,5,70.8
chr10,72273913,14,+,205,40.53658536585366
chr10,72274151,8,+,10,150.2
chr10,72274225,11,+,5,94.2
chr10,73005784,24,-,168,64.23214285714286
chr10,73007215,11,-,24,55.333333333333336
chr10,73064136,4,-,5,55.6
chr10,73073729,8,-,7,53.285714285714285
chr10,73005775,170,+,165,64.56363636363636
chr10,73242823,6,-,42,60.45238095238095
chr10,73248844,4,-,22,77.68181818181819
chr10,73375430,3,-,45,71.55555555555556
chr10,73375760,4,-,36,66.13888888888889
chr10,73670775,5,-,5,34.4
chr10,73674274,7,-,9,58.111111111111114
chr10,73742961,52,-,54,97.11111111111111
chr10,73744349,9,+,6,37.833333333333336
chr10,73767051,3,+,2,1087.5
chr10,73777556,3,+,8,251.75
chr10,73777862,6,+,12,44.0
chr10,73782047,85,+,73,51.794520547945204
chr10,73782320,4,+,4,60.5
chr10,74151184,8,+,2,25.5
chr10,75210556,6,+,2,42.0
chr10,75210786,231,+,96,46.114583333333336
chr10,75211126,10,+,7,111.0
chr10,75212229,9,+,9,108.33333333333333
chr10,75214019,7,+,7,62.857142857142854
chr10,75219063,12,+,5,194.2
chr10,75220782,3,+,2,1.5
chr10,75220854,17,+,13,77.76923076923077
chr10,75222251,8,+,7,298.42857142857144
chr10,75233970,11,-,15,51.0
chr10,78033805,8,+,34,125.17647058823529
chr10,78035342,5,+,359,117.59331476323119
chr10,78035508,13,+,116,220.16379310344828
chr10,78035524,4,+,137,247.2919708029197
chr10,78035538,19,+,95,267.22105263157897
chr10,78035540,13,+,89,277.1573033707865
chr10,78035562,20,+,57,285.43859649122805
chr10,78035571,3,+,57,327.63157894736844
chr10,78037193,51,+,11,394.6363636363636
chr10,78037902,9,+,15,40.333333333333336
chr10,78038537,6,+,7,22.142857142857142
chr10,79347465,13,+,3,55.0
chr10,79512532,14,+,19,45.0
chr10,79513407,8,-,13,53.84615384615385
chr10,79765788,7,-,12,74.75
chr10,80078664,4,+,8,34.875
chr10,80246554,8,+,29,52.51724137931034
chr10,84167227,11,-,14,47.214285714285715
chr10,84139496,6,+,9,68.11111111111111
chr10,84141456,5,+,43,70.02325581395348
chr10,84142653,3,+,2,153.5
chr10,84148730,5,+,3,90.0
chr10,84150713,6,+,2,170.0
chr10,84560415,116,+,4903,58.221497042626964
chr10,84560414,77,-,4896,58.05106209150327
chr10,84560471,3,-,263,144.96958174904944
chr10,84560477,17,-,239,156.2928870292887
chr10,84560486,33,-,172,154.66860465116278
chr10,84560506,3,-,106,163.83018867924528
chr10,84560534,4,-,45,110.4888888888889
chr10,84560544,7,-,50,96.16
chr10,84560552,6,-,60,89.38333333333334
chr10,84560563,3,-,76,127.01315789473684
chr10,84560567,3,-,73,119.02739726027397
chr10,84560575,8,-,82,151.5487804878049
chr10,84560589,14,-,77,179.88311688311688
chr10,84560592,7,-,74,184.75675675675674
chr10,84560597,8,-,82,195.1829268292683
chr10,84560601,8,-,78,193.16666666666666
chr10,84560622,13,-,55,163.23636363636365
chr10,84560628,5,-,47,108.12765957446808
chr10,84560644,10,-,52,103.96153846153847
chr10,84560655,8,-,36,82.05555555555556
chr10,84560682,3,-,51,34.35294117647059
chr10,84560690,11,-,51,42.705882352941174
chr10,84560707,17,-,53,48.43396226415094
chr10,84560775,24,-,47,74.42553191489361
chr10,84560789,28,-,44,79.31818181818181
chr10,87245557,3,-,4,59.75
chr10,87287958,6,-,14,71.35714285714286
chr10,87754596,4,-,2,77.5
chr10,87880278,5,+,6,68.0
chr10,88990675,9,+,2,18.0
chr10,88935073,13,-,20,69.6
chr10,89213568,7,-,10,82.7
chr10,89327917,3,+,1,27.0
chr10,89332494,3,+,2,154.5
chr10,89392620,3,+,10,58.4
chr10,89701590,6,+,10,57.2
chr10,90871949,27,+,24,135.29166666666666
chr10,90874868,3,+,4,293.0
chr10,90894773,5,+,5,205.6
chr10,91220680,4,+,3,15.0
chr10,91220709,12,+,3,32.0
chr10,91222687,3,+,6,202.5
chr10,92291223,6,+,4,40.0
chr10,92668441,6,+,8,63.75
chr10,93669674,9,-,28,71.89285714285714
chr10,95237566,12,-,430,67.55813953488372
chr10,95237617,6,-,16,73.8125
chr10,95237644,13,-,11,63.72727272727273
chr10,95237929,4,-,2,5.0
chr10,95238567,3,-,4,51.0
chr10,95247213,3,-,5,9.6
chr10,95605937,5,-,19,82.89473684210526
chr10,95663400,3,-,11,80.36363636363636
chr10,95663876,12,-,20,73.65
chr10,95756130,5,+,5,45.2
chr10,95839684,3,+,3,12.333333333333334
chr10,96191799,6,-,1,1.0
chr10,96215829,3,-,8,57.625
chr10,96520984,4,-,6,61.166666666666664
chr10,96750264,8,-,144,42.833333333333336
chr10,96750263,50,+,144,42.833333333333336
chr10,97426180,21,+,106,36.77358490566038
chr10,97426190,53,+,129,36.674418604651166
chr10,97426198,10,+,155,43.29677419354839
chr10,97426214,22,+,118,48.29661016949152
chr10,97426218,5,+,105,58.77142857142857
chr10,97426221,3,+,117,56.23076923076923
chr10,97426260,41,+,515,59.43300970873786
chr10,97430529,4,+,8,129.125
chr10,97430986,13,+,10,46.5
chr10,97431034,13,+,9,72.88888888888889
chr10,97446176,6,+,8,32.875
chr10,97436144,3,-,16,71.0
chr10,97436169,8,-,15,69.0
chr10,97458323,8,-,15,54.06666666666667
chr10,98383569,5,-,8,48.5
chr10,98429143,6,-,7,58.714285714285715
chr10,98429257,8,-,12,83.66666666666667
chr10,98441903,3,-,5,78.0
chr10,98441959,7,-,1,82.0
chr10,98442355,8,-,6,84.5
chr10,99956071,7,-,6,39.833333333333336
chr10,100274694,14,-,77,64.8051948051948
chr10,100535920,3,+,8,27.75
chr10,100364117,7,-,14,38.642857142857146
chr10,100526397,9,-,7,134.28571428571428
chr10,100526974,6,-,4,161.0
chr10,100986253,6,-,34,61.8235294117647
chr10,101610663,10,-,18,64.22222222222223
chr10,101784444,5,-,22,60.63636363636363
chr10,101785695,11,-,1,1.0
chr10,101786134,3,-,29,62.86206896551724
chr10,101803747,3,-,3,49.0
chr10,102029447,5,-,6,40.166666666666664
chr10,102152349,3,+,3,52.0
chr10,102423241,7,-,105,68.86666666666666
chr10,102423357,3,-,2,13.5
chr10,102401208,6,+,2,130.0
chr10,102402047,43,+,1,70.0
chr10,102421187,8,+,3,32.333333333333336
chr10,102449812,4,+,41,87.34146341463415
chr10,102676630,5,-,4,82.0
chr10,103389048,12,-,703,66.90753911806543
chr10,103392189,3,-,8,166.875
chr10,103446785,7,-,14,58.142857142857146
chr10,103882525,7,-,16,63.125
chr10,104122128,6,+,3,48.333333333333336
chr10,104255153,9,+,13,258.53846153846155
chr10,104259571,7,+,7,163.57142857142858
chr10,110293039,6,-,9,49.111111111111114
chr10,110567673,9,+,17,71.94117647058823
chr10,110898158,3,-,29,33.06896551724138
chr10,110871882,4,+,5,32.0
chr10,110875964,4,+,8,366.75
chr10,110894717,9,+,13,36.07692307692308
chr10,112376187,5,+,6,71.16666666666667
chr10,112430296,4,-,17,53.411764705882355
chr10,114447939,11,-,12,31.0
chr10,118310718,5,-,18,61.333333333333336
chr10,118681502,10,-,15,61.666666666666664
chr10,118872007,8,+,24,63.125
chr10,119104078,4,+,6,37.0
chr10,119035037,4,-,15,85.06666666666666
chr10,119035747,8,-,13,59.15384615384615
chr10,119058029,5,-,4,38.25
chr10,119072890,11,-,14,32.857142857142854
chr10,119140906,6,-,55,59.654545454545456
chr10,119167698,10,-,293,69.44368600682594
chr10,119167982,9,-,4,17.0
chr10,119499866,3,-,17,75.05882352941177
chr10,119499892,10,-,155,65.14193548387097
chr10,119515501,4,-,3,264.3333333333333
chr10,119571796,10,-,20,68.5
chr10,119575378,13,-,15,62.8
chr10,120354636,45,+,87,51.827586206896555
chr10,121132999,41,+,39,58.666666666666664
chr10,121957087,25,-,28,69.67857142857143
chr10,123154914,4,+,15,141.46666666666667
chr10,123154957,3,+,7,184.85714285714286
chr10,123162754,8,+,2,223.5
chr10,124461791,7,+,2,36.5
chr10,125823527,6,+,75,36.2
chr10,125826588,4,+,7,77.57142857142857
chr10,129536234,3,+,27,108.74074074074075
chr10,129707893,9,+,9,156.33333333333334
chr10,129759199,6,+,5,254.0
chr10,130136364,7,+,2,30.5
chr10,130145210,7,+,6,288.8333333333333
chr10,130160868,5,+,5,45.6
chr10,131967683,4,-,116,63.706896551724135
chr10,131968075,4,-,46,74.47826086956522
chr10,131968223,12,-,12,152.25
chr10,131968359,5,-,96,60.302083333333336
chr10,132330288,19,-,24,57.833333333333336
chr10,132887150,3,-,1,29.0
chr10,133308914,11,+,7,27.571428571428573
chr10,133355136,29,-,7,133.28571428571428
chr11,216059,6,-,1,5.0
chr11,308118,7,-,58,32.05172413793103
chr11,208780,15,+,9,33.55555555555556
chr11,236959,76,+,51,30.725490196078432
chr11,308142,53,+,233,39.0
chr11,308144,6,+,227,39.85462555066079
chr11,308170,4,+,232,51.94396551724138
chr11,308175,13,+,291,51.553264604811
chr11,308182,10,+,252,59.99603174603175
chr11,308189,5,+,221,57.203619909502265
chr11,308194,11,+,204,59.504901960784316
chr11,308196,6,+,201,60.407960199004975
chr11,308208,4,+,192,65.31770833333333
chr11,308216,17,+,199,68.16582914572864
chr11,308235,3,+,60,81.86666666666666
chr11,308240,10,+,58,82.48275862068965
chr11,308251,16,+,46,97.0
chr11,308269,4,+,50,81.5
chr11,308279,27,+,38,92.34210526315789
chr11,308323,7,+,44,97.5909090909091
chr11,308521,10,+,4,48.0
chr11,314016,23,+,584,34.977739726027394
chr11,314021,3,+,643,36.4447900466563
chr11,314044,7,+,1124,44.27313167259786
chr11,314060,3,+,991,49.13319878910192
chr11,314098,3,+,138,131.2173913043478
chr11,314112,13,+,86,152.58139534883722
chr11,314118,5,+,94,131.30851063829786
chr11,314197,29,+,29,249.68965517241378
chr11,314207,7,+,29,285.17241379310343
chr11,327296,6,+,4,35.5
chr11,405714,17,-,18,77.55555555555556
chr11,458507,5,+,5,53.4
chr11,494511,6,-,121,74.05785123966942
chr11,494548,3,-,13,86.76923076923077
chr11,566995,32,-,25,62.84
chr11,612550,7,-,81,76.96296296296296
chr11,767221,9,-,17,65.05882352941177
chr11,725776,8,+,12,38.416666666666664
chr11,755877,7,+,5,284.8
chr11,758947,6,+,4,261.75
chr11,763745,9,+,2,538.0
chr11,810215,30,+,316,114.63291139240506
chr11,811589,79,+,67,397.5223880597015
chr11,812531,181,+,40,355.8
chr11,840241,436,-,37,75.54054054054055
chr11,840297,8,-,4,166.75
chr11,869761,11,-,77,63.675324675324674
chr11,1752754,16,-,17,85.47058823529412
chr11,1801841,52,+,53,55.716981132075475
chr11,1801915,19,+,10,83.7
chr11,1853061,4,+,17,58.1764705882353
chr11,1897046,3,+,4,34.25
chr11,1947269,4,+,1,66.0
chr11,1950891,61,+,49,89.44897959183673
chr11,1952126,6,+,4,294.0
chr11,1952756,7,+,3,112.66666666666667
chr11,2400740,8,+,9,28.0
chr11,2944431,16,-,34,121.76470588235294
chr11,2976023,3,-,4,71.75
chr11,3000926,5,-,36,74.19444444444444
chr11,3826977,66,-,66,76.62121212121212
chr11,4094796,17,+,22,46.77272727272727
chr11,4129008,5,+,4,54.0
chr11,4384892,6,-,13,55.15384615384615
chr11,5624976,4,+,1,64.0
chr11,5689777,4,+,14,38.285714285714285
chr11,5696164,7,+,12,52.083333333333336
chr11,5697917,8,+,1,116.0
chr11,5698394,4,+,3,0.6666666666666666
chr11,5663556,4,-,8,78.625
chr11,6476518,14,-,24,80.66666666666667
chr11,6481478,5,+,23,62.608695652173914
chr11,6481756,5,+,9,116.66666666666667
chr11,6599915,5,-,29,62.10344827586207
chr11,6610821,11,-,32,63.34375
chr11,6681817,5,-,21,66.28571428571429
chr11,6681822,12,-,22,65.0
chr11,6681894,5,-,4,69.5
chr11,7665100,6,-,34,60.970588235294116
chr11,7987330,10,+,383,42.61096605744125
chr11,7987439,23,+,11,48.54545454545455
chr11,7987590,10,+,5,30.2
chr11,7991779,9,+,6,192.33333333333334
chr11,7992885,20,+,9,58.55555555555556
chr11,7994422,10,+,8,145.625
chr11,7995245,28,+,2,271.5
chr11,8682734,14,+,45,46.71111111111111
chr11,8683181,16,+,876,55.092465753424655
chr11,8683998,5,+,201,228.13930348258705
chr11,8684715,65,+,86,223.47674418604652
chr11,8684742,28,+,104,224.01923076923077
chr11,8684780,74,+,30,348.23333333333335
chr11,8911112,8,+,4,40.25
chr11,8911442,9,+,14,75.35714285714286
chr11,9660395,20,-,39,54.92307692307692
